image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence,largest_void_diameter_percent,ipc_assessment
PCBA2_06.jpg,210,677,1907,50,1963.5,2,62,49,3.1576,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,211,760,1916,52,2123.72,1,19,19,0.8947,0.8947,PASS,False,1.0,9.46,ACCEPTABLE
PCBA2_06.jpg,212,845,1918,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,213,1281,1904,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,214,1541,1903,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,215,1885,1906,50,1963.5,2,162,113,8.2506,5.755,PASS,False,1.0,23.99,ACCEPTABLE
PCBA2_06.jpg,216,1971,1906,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,217,1023,1907,50,1963.5,1,13,13,0.6621,0.6621,PASS,False,1.0,8.14,ACCEPTABLE
PCBA2_06.jpg,218,1368,1904,52,2123.72,1,21,21,0.9888,0.9888,PASS,False,1.0,9.94,ACCEPTABLE
PCBA2_06.jpg,219,1453,1904,52,2123.72,2,126,113,5.933,5.3209,PASS,False,1.0,23.07,ACCEPTABLE
PCBA2_06.jpg,220,1626,1907,52,2123.72,1,81,81,3.8141,3.8141,PASS,False,1.0,19.53,ACCEPTABLE
PCBA2_06.jpg,221,1714,1906,50,1963.5,1,49,49,2.4955,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,222,1799,1907,48,1809.56,1,113,113,6.2446,6.2446,PASS,False,1.0,24.99,ACCEPTABLE
PCBA2_06.jpg,223,920,1929,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,224,1108,1930,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,225,673,1965,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,226,758,1953,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,227,1890,1965,50,1963.5,1,113,113,5.755,5.755,PASS,False,1.0,23.99,ACCEPTABLE
PCBA2_06.jpg,228,1973,1966,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,229,842,1962,52,2123.72,2,62,49,2.9194,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,230,1020,1966,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,231,1368,1966,52,2123.72,1,93,93,4.3791,4.3791,PASS,False,1.0,20.93,ACCEPTABLE
PCBA2_06.jpg,232,1455,1966,52,2123.72,1,113,113,5.3209,5.3209,PASS,False,1.0,23.07,ACCEPTABLE
PCBA2_06.jpg,233,1544,1966,50,1963.5,1,149,149,7.5885,7.5885,PASS,False,1.0,27.55,ACCEPTABLE
PCBA2_06.jpg,234,1629,1966,52,2123.72,1,130,130,6.1213,6.1213,PASS,False,1.0,24.74,ACCEPTABLE
PCBA2_06.jpg,235,1715,1966,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,236,1803,1966,52,2123.72,1,253,253,11.9131,11.9131,REVIEW,False,1.0,34.52,PROCESS INDICATOR
PCBA2_06.jpg,237,1115,1967,52,2123.72,2,67,38,3.1548,1.7893,PASS,False,1.0,13.38,ACCEPTABLE
PCBA2_06.jpg,238,1195,1966,48,1809.56,1,113,113,6.2446,6.2446,PASS,False,1.0,24.99,ACCEPTABLE
PCBA2_06.jpg,239,1280,1971,52,2123.72,1,63,63,2.9665,2.9665,PASS,False,1.0,17.22,ACCEPTABLE
PCBA2_06.jpg,240,937,1983,42,1385.44,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,241,942,2017,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,242,1724,2030,44,1520.53,2,78,49,5.1298,3.2226,PASS,False,1.0,17.95,ACCEPTABLE
PCBA2_06.jpg,243,1984,2022,52,2123.72,1,49,49,2.3073,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,244,1814,2032,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,245,1547,2029,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,246,1106,2026,52,2123.72,1,49,49,2.3073,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,247,1372,2027,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,248,1461,2029,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,249,1638,2026,52,2123.72,1,49,49,2.3073,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,250,1899,2024,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,251,667,2026,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,252,1018,2027,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,253,760,2031,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,254,1282,2036,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,255,1184,2036,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,256,842,2045,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
